      Date & Time,  Trans,  Elap Time,  Data Trans,  Resp Time,  Trans Rate,  Throughput,  Concurrent,    OKAY,   Failed
2015-11-24 13:03:33,      0,       0.25,           0,        nan,        0.00,        0.00,        0.00,       0,       0
2015-11-24 13:25:33,    109,       0.49,           0,       0.00,      222.90,        0.00,        0.73,     109,       0
2015-11-24 13:25:34,     75,       0.12,           0,       0.00,      625.00,        0.00,        2.33,      75,       0
2015-11-24 13:25:36,    105,       0.97,           0,       0.00,      107.80,        0.00,        0.50,     105,       0
2015-11-24 13:25:37,    127,       0.18,           0,       0.01,      721.59,        0.00,        5.68,     127,       0
2015-11-24 13:25:39,    117,       0.83,           0,       0.01,      141.30,        0.00,        0.98,     117,       0
2015-11-24 13:25:40,    105,       0.34,           0,       0.00,      308.82,        0.00,        1.45,     105,       0
2015-11-24 13:25:41,     94,       0.41,           0,       0.01,      231.53,        0.00,        1.33,      94,       0
2015-11-24 13:25:42,    100,       0.54,           0,       0.00,      184.50,        0.00,        0.89,     100,       0
2015-11-24 13:25:43,     93,       0.53,           0,       0.00,      174.16,        0.00,        0.63,      93,       0
2015-11-24 13:25:44,    120,       0.61,           0,       0.01,      198.35,        0.00,        1.60,     120,       0
2015-11-24 13:25:45,    115,       0.61,           0,       0.00,      189.77,        0.00,        0.75,     115,       0
2015-11-24 13:26:00,      2,       0.98,           0,       0.00,        2.04,        0.00,        0.00,       2,       0
2015-11-24 13:26:01,     10,       0.21,           0,       0.00,       48.31,        0.00,        0.10,      10,       0
2015-11-24 13:26:02,      2,       0.23,           0,       0.00,        8.81,        0.00,        0.01,       2,       0
2015-11-24 13:26:06,      3,       0.41,           0,       0.00,        7.39,        0.00,        0.00,       3,       0
2015-11-24 13:26:07,      8,       0.58,           0,       0.00,       13.84,        0.00,        0.03,       8,       0
2015-11-24 13:26:08,     10,       0.52,           0,       0.00,       19.16,        0.00,        0.03,      10,       0
2015-11-24 13:26:09,      9,       0.26,           0,       0.00,       34.75,        0.00,        0.05,       9,       0
2015-11-24 13:26:10,      8,       0.42,           0,       0.00,       19.05,        0.00,        0.02,       8,       0
2015-11-24 13:26:11,      5,       0.56,           0,       0.00,        8.99,        0.00,        0.02,       5,       0
2015-11-24 13:26:12,      7,       0.57,           0,       0.00,       12.22,        0.00,        0.01,       7,       0
2015-11-24 13:26:13,      9,       0.59,           0,       0.00,       15.15,        0.00,        0.02,       9,       0
2015-11-24 13:26:14,      6,       0.66,           0,       0.00,        9.13,        0.00,        0.02,       6,       0
2015-11-24 13:26:18,     20,       0.97,           0,       0.01,       20.55,        0.00,        0.13,      20,       0
2015-11-24 13:26:19,     10,       0.30,           0,       0.00,       33.22,        0.00,        0.11,      10,       0
2015-11-24 13:26:33,      9,       0.19,           0,       0.00,       48.13,        0.00,        0.04,       9,       0
2015-11-24 13:26:34,      2,       0.12,           0,       0.00,       17.24,        0.00,        0.02,       2,       0
2015-11-24 13:26:35,     11,       0.33,           0,       0.00,       33.03,        0.00,        0.06,      11,       0
2015-11-24 13:26:36,      7,       0.43,           0,       0.00,       16.17,        0.00,        0.02,       7,       0
2015-11-24 13:26:37,      9,       0.56,           0,       0.00,       15.93,        0.00,        0.02,       9,       0
2015-11-24 13:26:38,      6,       0.51,           0,       0.00,       11.83,        0.00,        0.02,       6,       0
2015-11-24 13:26:39,      9,       0.52,           0,       0.00,       17.18,        0.00,        0.02,       9,       0
2015-11-24 13:26:45,     10,       0.72,           0,       0.06,       13.95,        0.00,        0.86,      10,       0
2015-11-24 13:26:46,     20,       0.44,           0,       0.00,       45.25,        0.00,        0.04,      20,       0
2015-11-24 13:26:47,      8,       0.33,           0,       0.00,       24.10,        0.00,        0.02,       8,       0
2015-11-24 13:26:48,     20,       0.46,           0,       0.00,       43.57,        0.00,        0.05,      20,       0
2015-11-24 13:26:49,      7,       0.56,           0,       0.00,       12.39,        0.00,        0.03,       7,       0
2015-11-24 13:26:50,     10,       0.45,           0,       0.00,       22.32,        0.00,        0.01,      10,       0
2015-11-24 13:26:51,     15,       0.49,           0,       0.00,       30.55,        0.00,        0.02,      15,       0
2015-11-24 13:26:52,     16,       0.51,           0,       0.00,       31.62,        0.00,        0.02,      16,       0
2015-11-24 13:26:53,      5,       0.57,           0,       0.00,        8.74,        0.00,        0.01,       5,       0
2015-11-24 13:27:04,      0,       0.25,           0,        nan,        0.00,        0.00,        0.00,       0,       0
2015-11-24 13:27:05,      0,       0.05,           0,        nan,        0.00,        0.00,        0.00,       0,       0
2015-11-24 13:27:06,      0,       0.05,           0,        nan,        0.00,        0.00,        0.00,       0,       0
2015-11-24 13:27:07,      0,       0.26,           0,        nan,        0.00,        0.00,        0.00,       0,       0
2015-11-24 13:28:13,      8,       0.83,           0,       0.01,        9.64,        0.00,        0.05,       8,       0
2015-11-24 13:28:14,      7,       0.52,           0,       0.00,       13.54,        0.00,        0.06,       7,       0
2015-11-24 13:28:15,      8,       0.59,           0,       0.01,       13.56,        0.00,        0.10,       8,       0
2015-11-24 13:28:16,     15,       0.60,           0,       0.00,       25.17,        0.00,        0.12,      15,       0
2015-11-24 13:28:17,     10,       0.64,           0,       0.01,       15.65,        0.00,        0.08,      10,       0
2015-11-24 13:28:22,      9,       0.63,           0,       0.00,       14.20,        0.00,        0.02,       9,       0
2015-11-24 13:28:25,      9,       0.71,           0,       0.03,       12.71,        0.00,        0.35,       9,       0
2015-11-24 13:28:30,      0,       0.20,           0,        nan,        0.00,        0.00,        0.00,       0,       0
2015-11-24 13:28:46,     10,       0.39,           0,       0.00,       25.84,        0.00,        0.10,      10,       0
2015-11-24 13:28:49,     14,       0.94,           0,       0.00,       14.97,        0.00,        0.03,      14,       0
2015-11-24 13:28:51,     11,       0.56,           0,       0.00,       19.78,        0.00,        0.03,      11,       0
2015-11-24 13:28:52,      7,       0.46,           0,       0.00,       15.22,        0.00,        0.02,       7,       0
2015-11-24 13:28:53,     12,       0.61,           0,       0.00,       19.58,        0.00,        0.05,      12,       0
2015-11-24 13:28:54,      4,       0.52,           0,       0.00,        7.62,        0.00,        0.01,       4,       0
2015-11-24 13:28:55,     15,       0.54,           0,       0.00,       27.73,        0.00,        0.04,      15,       0
2015-11-24 13:28:56,      3,       0.28,           0,       0.00,       10.53,        0.00,        0.01,       3,       0
2015-11-24 13:28:57,      3,       0.41,           0,       0.00,        7.39,        0.00,        0.01,       3,       0
2015-11-24 13:28:58,     17,       0.53,           0,       0.00,       31.84,        0.00,        0.04,      17,       0
2015-11-24 13:29:14,     74,       0.52,           0,       0.00,      141.49,        0.00,        0.30,      74,       0
2015-11-24 13:29:15,     84,       0.38,           0,       0.00,      224.00,        0.00,        0.53,      84,       0
2015-11-24 13:29:16,     98,       0.51,           0,       0.00,      191.41,        0.00,        0.55,      98,       0
2015-11-24 13:29:17,     81,       0.61,           0,       0.00,      133.22,        0.00,        0.46,      81,       0
2015-11-24 13:29:18,     91,       0.64,           0,       0.00,      141.30,        0.00,        0.51,      91,       0
2015-11-24 13:29:19,     83,       0.47,           0,       0.00,      175.48,        0.00,        0.77,      83,       0
2015-11-24 13:29:23,     81,       0.23,           0,       0.00,      346.15,        0.00,        0.30,      81,       0
2015-11-24 13:29:24,     81,       0.30,           0,       0.00,      268.21,        0.00,        0.28,      81,       0
2015-11-24 13:29:25,    116,       0.62,           0,       0.00,      188.01,        0.00,        0.11,     116,       0
2015-11-24 13:29:26,     92,       0.86,           0,       0.00,      106.60,        0.00,        0.09,      92,       0
2015-11-24 13:29:27,     96,       0.94,           0,       0.00,      101.91,        0.00,        0.13,      96,       0
2015-11-24 13:29:28,     93,       0.94,           0,       0.00,       98.83,        0.00,        0.07,      93,       0
2015-11-24 13:29:29,     97,       0.95,           0,       0.00,      102.32,        0.00,        0.07,      97,       0
2015-11-24 13:29:33,    102,       0.06,           0,       0.00,     1758.62,        0.00,        4.67,     102,       0
2015-11-24 13:29:34,     70,       0.03,           0,       0.00,     2500.00,        0.00,        2.14,      70,       0
2015-11-24 13:29:35,    102,       0.04,           0,       0.00,     2428.57,        0.00,        3.71,     102,       0
2015-11-24 13:29:36,    110,       0.20,           0,       0.00,      555.56,        0.00,        0.54,     110,       0
2015-11-24 13:29:37,     74,       0.25,           0,       0.00,      290.20,        0.00,        0.24,      74,       0
2015-11-24 13:29:39,     99,       0.61,           0,       0.00,      161.50,        0.00,        0.16,      99,       0
2015-11-24 13:29:40,    107,       0.39,           0,       0.00,      277.20,        0.00,        0.28,     107,       0
2015-11-24 13:29:41,     88,       0.25,           0,       0.02,      347.83,        0.00,        7.34,      88,       0
2015-11-24 13:29:45,    112,       0.51,           0,       0.00,      218.32,        0.00,        0.13,     112,       0
2015-11-24 13:29:46,    105,       0.47,           0,       0.00,      222.46,        0.00,        0.13,     105,       0
2015-11-24 13:29:47,     99,       0.34,           0,       0.00,      291.18,        0.00,        0.16,      99,       0
2015-11-24 13:29:48,     93,       0.42,           0,       0.00,      220.90,        0.00,        0.15,      93,       0
2015-11-24 13:30:03,    124,       0.26,           0,       0.00,      471.48,        0.00,        2.02,     124,       0
2015-11-24 13:30:04,     82,       0.04,           0,       0.00,     2050.00,        0.00,        1.42,      82,       0
2015-11-24 13:30:06,     88,       0.87,           0,       0.00,      100.69,        0.00,        0.08,      88,       0
2015-11-24 13:30:07,    128,       0.16,           0,       0.00,      785.28,        0.00,        1.23,     128,       0
2015-11-24 13:30:08,     96,       0.22,           0,       0.00,      440.37,        0.00,        0.38,      96,       0
2015-11-24 13:30:10,    114,       1.01,           0,       0.00,      112.98,        0.00,        0.12,     114,       0
2015-11-24 13:30:11,     95,       0.48,           0,       0.00,      199.16,        0.00,        0.23,      95,       0
2015-11-24 13:30:12,    130,       0.41,           0,       0.00,      320.20,        0.00,        0.29,     130,       0
2015-11-24 13:30:13,    113,       0.36,           0,       0.00,      313.89,        0.00,        0.47,     113,       0
2015-11-24 13:30:14,     86,       0.39,           0,       0.00,      218.83,        0.00,        0.19,      86,       0
2015-11-24 13:30:16,    131,       1.01,           0,       0.00,      129.96,        0.00,        0.15,     132,       0
2015-11-24 13:30:17,    123,       0.13,           0,       0.00,      917.91,        0.00,        1.49,     123,       0
2015-11-24 13:30:19,    104,       0.92,           0,       0.02,      112.55,        0.00,        2.07,     104,       0
2015-11-24 13:30:20,     95,       0.49,           0,       0.00,      192.70,        0.00,        0.13,      95,       0
2015-11-24 13:30:21,     70,       0.51,           0,       0.00,      138.07,        0.00,        0.11,      70,       0
2015-11-24 13:30:22,     97,       0.08,           0,       0.00,     1168.67,        0.00,        0.90,      97,       0
2015-11-24 13:30:26,    129,       0.95,           0,       0.00,      136.08,        0.00,        0.07,     129,       0
2015-11-24 13:30:27,     99,       0.50,           0,       0.00,      198.80,        0.00,        0.12,      99,       0
2015-11-24 13:30:28,    102,       0.48,           0,       0.00,      212.94,        0.00,        0.14,     102,       0
2015-11-24 13:30:29,     89,       0.55,           0,       0.00,      161.52,        0.00,        0.14,      89,       0
2015-11-24 13:30:30,     71,       0.60,           0,       0.00,      119.13,        0.00,        0.12,      71,       0
2015-11-24 13:30:31,     86,       0.51,           0,       0.00,      169.96,        0.00,        0.26,      86,       0
2015-11-24 13:30:32,     93,       0.34,           0,       0.00,      271.14,        0.00,        0.19,      93,       0
2015-11-24 13:30:33,    102,       0.57,           0,       0.00,      178.95,        0.00,        0.22,     102,       0
2015-11-24 13:30:34,     91,       0.60,           0,       0.00,      152.68,        0.00,        0.13,      91,       0
2015-11-24 13:30:35,    123,       0.20,           0,       0.00,      600.00,        0.00,        0.41,     123,       0
2015-11-24 13:30:36,     86,       0.41,           0,       0.00,      207.73,        0.00,        0.10,      86,       0
2015-11-24 13:30:37,     89,       0.51,           0,       0.00,      172.82,        0.00,        0.11,      89,       0
2015-11-24 13:30:38,     88,       0.60,           0,       0.00,      147.90,        0.00,        0.07,      88,       0
2015-11-24 13:30:39,     80,       0.71,           0,       0.00,      112.04,        0.00,        0.09,      80,       0
2015-11-24 13:30:40,     99,       0.71,           0,       0.00,      139.83,        0.00,        0.12,      99,       0
2015-11-24 13:30:41,     95,       0.65,           0,       0.00,      146.15,        0.00,        0.23,      95,       0
2015-11-24 13:30:49,    104,       0.26,           0,       0.03,      398.47,        0.00,       10.14,     104,       0
2015-11-24 13:30:50,    113,       0.34,           0,       0.03,      333.33,        0.00,        9.25,     113,       0
2015-11-24 13:30:51,    111,       0.56,           0,       0.02,      197.16,        0.00,        3.35,     111,       0
2015-11-24 13:30:52,    107,       0.69,           0,       0.02,      156.20,        0.00,        3.02,     107,       0
2015-11-24 13:30:53,    124,       0.73,           0,       0.03,      170.56,        0.00,        5.39,     124,       0
2015-11-24 13:30:54,    105,       0.90,           0,       0.03,      117.06,        0.00,        2.97,     105,       0
2015-11-24 13:30:55,    122,       0.51,           0,       0.02,      239.22,        0.00,        4.75,     122,       0
2015-11-24 13:30:56,    101,       0.54,           0,       0.02,      187.73,        0.00,        3.46,     101,       0
2015-11-24 13:30:57,     98,       0.56,           0,       0.04,      175.00,        0.00,        6.25,      98,       0
2015-11-24 13:30:58,     99,       0.19,           0,       0.02,      518.32,        0.00,       12.32,      99,       0
2015-11-24 13:30:59,    115,       0.49,           0,       0.03,      235.66,        0.00,        6.07,     115,       0
2015-11-24 13:31:00,    100,       0.64,           0,       0.03,      156.25,        0.00,        4.18,     100,       0
2015-11-24 13:31:01,    108,       0.77,           0,       0.03,      140.62,        0.00,        4.37,     108,       0
2015-11-24 13:31:02,     89,       0.74,           0,       0.01,      120.11,        0.00,        1.18,      89,       0
2015-11-24 13:31:03,    106,       0.43,           0,       0.03,      244.24,        0.00,        6.34,     106,       0
2015-11-24 13:31:04,    104,       0.57,           0,       0.03,      183.42,        0.00,        5.27,     104,       0
2015-11-24 13:31:16,    126,       0.77,           0,       0.01,      162.79,        0.00,        1.64,     126,       0
2015-11-24 13:31:17,    100,       0.36,           0,       0.00,      275.48,        0.00,        0.31,     100,       0
2015-11-24 13:31:18,    100,       0.14,           0,       0.00,      740.74,        0.00,        0.61,     100,       0
2015-11-24 13:31:20,     98,       0.87,           0,       0.00,      112.51,        0.00,        0.12,      98,       0
2015-11-24 13:31:26,     83,       0.84,           0,       0.00,       99.05,        0.00,        0.12,      83,       0
2015-11-24 13:31:27,     98,       0.95,           0,       0.00,      102.62,        0.00,        0.12,      98,       0
2015-11-24 13:31:28,    101,       0.62,           0,       0.00,      163.70,        0.00,        0.51,     101,       0
2015-11-24 13:31:48,    111,       0.20,           0,       0.00,      560.61,        0.00,        0.60,     111,       0
2015-11-24 13:31:49,    102,       0.33,           0,       0.00,      307.23,        0.00,        0.28,     102,       0
2015-11-24 13:31:50,     80,       0.63,           0,       0.00,      127.59,        0.00,        0.15,      80,       0
2015-11-24 13:31:51,    104,       0.82,           0,       0.00,      127.45,        0.00,        0.11,     104,       0
2015-11-24 13:31:52,    104,       0.94,           0,       0.00,      110.05,        0.00,        0.09,     104,       0
2015-11-24 13:31:53,    110,       0.56,           0,       0.00,      197.84,        0.00,        0.17,     110,       0
2015-11-24 13:31:54,     80,       0.41,           0,       0.00,      195.12,        0.00,        0.15,      80,       0
2015-11-24 13:31:55,     90,       0.51,           0,       0.00,      177.17,        0.00,        0.21,      90,       0
2015-11-24 13:31:56,    115,       0.34,           0,       0.00,      341.25,        0.00,        0.36,     115,       0
2015-11-24 13:31:57,    109,       0.33,           0,       0.00,      329.31,        0.00,        0.53,     109,       0
2015-11-24 13:31:58,     86,       0.35,           0,       0.00,      247.84,        0.00,        0.20,      86,       0
2015-11-24 13:32:31,    290,       9.93,           0,       0.00,       29.19,        0.00,        0.08,     290,       0
2015-11-24 13:32:57,    274,       9.52,           0,       0.00,       28.77,        0.00,        0.08,     274,       0
2015-11-24 13:41:12,  28582,       4.76,           4,       0.00,     6008.41,        0.84,       13.46,   28583,       0
2015-11-24 13:41:40,   1079,       0.21,           0,       0.00,     5042.06,        0.00,       13.51,    1080,       0
2015-11-24 13:41:43,   4345,       0.74,           0,       0.00,     5879.57,        0.00,       13.24,    4345,       0
2015-11-24 13:41:45,   3875,       0.66,           0,       0.00,     5898.02,        0.00,       13.61,    3877,       0
2015-11-24 13:41:51,   4137,       0.51,           0,       0.00,     8127.70,        0.00,       12.98,    4144,       0
2015-11-24 13:41:53,   4455,       0.56,           0,       0.00,     8027.03,        0.00,       12.65,    4457,       0
2015-11-24 13:41:55,   4621,       0.62,           0,       0.00,     7513.82,        0.00,       12.91,    4626,       0
2015-11-24 13:42:04,    530,       0.55,           0,       0.02,      965.39,        0.00,       14.59,     530,       0
2015-11-24 13:42:06,    744,       0.81,           0,       0.02,      917.39,        0.00,       14.55,     744,       0
2015-11-24 13:42:07,    424,       0.49,           0,       0.02,      868.85,        0.00,       14.48,     425,       0
2015-11-24 13:42:21,   3088,       0.99,           0,       0.00,     3122.35,        0.00,       14.76,    3088,       0
2015-11-24 13:42:23,   2593,       0.82,           0,       0.00,     3166.06,        0.00,       14.77,    2593,       0
2015-11-24 13:42:24,    504,       0.16,           0,       0.00,     3189.87,        0.00,       14.33,     504,       0
2015-11-24 13:42:30,      0,       0.90,           0,        nan,        0.00,        0.00,        0.00,       0,       0
2015-11-24 13:42:31,      0,       0.55,           0,        nan,        0.00,        0.00,        0.00,       0,       0
2015-11-24 13:42:32,      0,       0.30,           0,        nan,        0.00,        0.00,        0.00,       0,       0
2015-11-24 13:42:33,      0,       0.50,           0,        nan,        0.00,        0.00,        0.00,       0,       0
2015-11-24 13:49:10,    233,       0.06,           0,       0.00,     3949.15,        0.00,       10.86,     235,       0
2015-11-24 13:49:12,   1916,       0.29,           0,       0.00,     6539.25,        0.00,       13.43,    1916,       0
2015-11-24 13:49:14,   3346,       0.53,           0,       0.00,     6301.32,        0.00,       13.39,    3349,       0
2015-11-24 13:51:09,  14797,       1.73,           2,       0.00,     8533.45,        1.15,       12.86,   14801,       0
2015-11-24 13:51:18,  14997,       1.74,           2,       0.00,     8643.80,        1.15,       12.81,   15002,       0
2015-11-24 13:51:29,   6838,       1.15,           1,       0.00,     5935.76,        0.87,       13.47,    6839,       0
2015-11-24 13:51:33,  12815,       1.98,           2,       0.00,     6462.43,        1.01,       13.39,   12817,       0
2015-11-24 14:51:45,   7175,       1.16,           1,       0.00,     6185.35,        0.86,       13.51,    7177,       0
2015-11-24 14:53:34,    100,       0.04,           0,       0.00,     2777.78,        0.00,        1.56,     100,       0
2015-11-24 14:53:35,    100,       0.04,           0,       0.00,     2500.00,        0.00,        2.95,     100,       0
2015-11-24 14:53:35,    100,       0.04,           0,       0.00,     2439.02,        0.00,        1.59,     100,       0
2015-11-24 14:53:36,    100,       0.04,           0,       0.00,     2777.78,        0.00,        1.36,     100,       0
2015-11-24 14:53:36,    100,       0.04,           0,       0.00,     2500.00,        0.00,        1.25,     100,       0
2015-11-24 14:53:37,    100,       0.04,           0,       0.00,     2500.00,        0.00,        1.40,     100,       0
2015-11-24 14:53:37,    100,       0.05,           0,       0.00,     2222.22,        0.00,        1.16,     100,       0
2015-11-24 14:53:41,     10,       0.00,           0,       0.00,     2000.00,        0.00,        4.80,      10,       0
2015-11-24 14:53:41,     10,       0.00,           0,       0.00,     2000.00,        0.00,        4.20,      10,       0
2015-11-24 14:53:42,     10,       0.01,           0,       0.00,     1428.57,        0.00,        3.86,      10,       0
2015-11-24 14:53:42,     10,       0.01,           0,       0.00,     1111.11,        0.00,        2.78,      10,       0
2015-11-24 14:53:42,     10,       0.01,           0,       0.00,     1666.67,        0.00,        4.00,      10,       0
2015-11-24 14:53:48,   1000,       3.87,           0,       0.00,      258.40,        0.00,        0.16,    1000,       0
2015-11-24 14:53:52,    100,       0.04,           0,       0.00,     2380.95,        0.00,        1.90,     100,       0
2015-11-24 14:53:55,    100,       0.03,           0,       0.00,     2941.18,        0.00,        2.65,     100,       0
2015-11-24 14:53:55,    100,       0.04,           0,       0.00,     2631.58,        0.00,        3.24,     100,       0
2015-11-24 14:53:56,    100,       0.04,           0,       0.00,     2325.58,        0.00,        1.35,     100,       0
2015-11-24 14:54:11,    100,       0.03,           0,       0.00,     3125.00,        0.00,        1.31,     100,       0
2015-11-24 14:54:12,    100,       0.04,           0,       0.00,     2564.10,        0.00,        1.00,     100,       0
2015-11-24 14:54:13,    100,       0.04,           0,       0.00,     2500.00,        0.00,        1.55,     100,       0
2015-11-24 14:54:13,    100,       0.04,           0,       0.00,     2439.02,        0.00,        1.27,     100,       0
2015-11-24 14:54:14,    100,       0.03,           0,       0.00,     2941.18,        0.00,        0.85,     100,       0
2015-11-24 14:54:14,    100,       0.05,           0,       0.00,     2040.82,        0.00,        2.94,     100,       0
2015-11-24 14:54:15,    100,       0.04,           0,       0.00,     2564.10,        0.00,        1.56,     100,       0
2015-11-24 14:54:15,    100,       0.04,           0,       0.00,     2631.58,        0.00,        3.37,     100,       0
2015-11-24 14:54:15,    100,       0.03,           0,       0.00,     3225.81,        0.00,        1.68,     100,       0
2015-11-24 14:54:16,    100,       0.04,           0,       0.00,     2564.10,        0.00,        0.90,     100,       0
2015-11-24 14:54:16,    100,       0.03,           0,       0.00,     3030.30,        0.00,        1.09,     100,       0
2015-11-24 14:54:17,    100,       0.03,           0,       0.00,     3125.00,        0.00,        1.78,     100,       0
2015-11-24 14:54:17,    100,       0.04,           0,       0.00,     2857.14,        0.00,        1.31,     100,       0
2015-11-24 14:54:18,    100,       0.03,           0,       0.00,     3030.30,        0.00,        1.48,     100,       0
2015-11-24 14:54:18,    100,       0.03,           0,       0.00,     3030.30,        0.00,        1.18,     100,       0
2015-11-24 14:54:19,    100,       0.04,           0,       0.00,     2857.14,        0.00,        1.03,     100,       0
2015-11-24 15:04:48,    500,       0.10,           0,       0.00,     5000.00,        0.00,        3.87,     500,       0
2015-11-24 15:04:50,    500,       0.10,           0,       0.00,     5000.00,        0.00,        5.35,     500,       0
2015-11-24 15:04:52,    500,       0.10,           0,       0.00,     5102.04,        0.00,        3.91,     500,       0
2015-11-24 15:04:53,    500,       0.10,           0,       0.00,     5102.04,        0.00,        6.08,     500,       0
2015-11-24 15:04:55,    500,       0.09,           0,       0.00,     5494.51,        0.00,       21.30,     500,       0
2015-11-24 15:04:56,    500,       0.09,           0,       0.00,     5319.15,        0.00,        5.90,     500,       0
2015-11-24 15:04:57,    500,       0.09,           0,       0.00,     5376.34,        0.00,        6.01,     500,       0
2015-11-24 15:04:57,    500,       0.09,           0,       0.00,     5434.78,        0.00,        6.62,     500,       0
2015-11-24 15:04:58,    500,       0.12,           0,       0.00,     4132.23,        0.00,        4.82,     500,       0
2015-11-24 15:04:59,    500,       0.11,           0,       0.00,     4629.63,        0.00,        6.22,     500,       0
2015-11-24 15:05:03,    500,       0.12,           0,       0.01,     4065.04,        0.00,       24.37,     500,       0
2015-11-24 15:05:04,    500,       0.07,           0,       0.00,     7142.86,        0.00,        8.00,     500,       0
2015-11-24 15:05:25,    498,      21.02,           0,       0.00,       23.70,        0.00,        0.02,     498,       2
2015-11-24 15:05:35,    484,       0.09,           0,       0.01,     5627.91,        0.00,       36.41,     484,      16
2015-11-24 15:05:36,    500,       0.08,           0,       0.00,     6666.67,        0.00,        4.55,     500,       0
2015-11-24 15:05:36,    500,       0.09,           0,       0.00,     5555.56,        0.00,        4.56,     500,       0
2015-11-24 15:05:37,    500,       0.08,           0,       0.00,     6493.51,        0.00,       10.53,     500,       0
2015-11-24 15:05:38,    500,       0.08,           0,       0.00,     6329.11,        0.00,        5.66,     500,       0
2015-11-24 15:05:38,    500,       0.09,           0,       0.00,     5747.13,        0.00,       20.70,     500,       0
2015-11-24 15:05:39,    500,       0.08,           0,       0.00,     6578.95,        0.00,        4.24,     500,       0
2015-11-24 15:06:01,    499,      21.04,           0,       0.00,       23.72,        0.00,        0.03,     499,       1
2015-11-24 15:07:46,    385,      49.76,           0,       0.02,        7.74,        0.00,        0.18,     385,     115
2015-11-24 15:19:43,    500,       0.16,           0,       0.00,     3225.81,        0.00,        8.36,     500,       0
2015-11-24 15:19:45,    500,       0.14,           0,       0.00,     3496.50,        0.00,       11.39,     500,       0
2015-11-24 15:19:46,    500,       0.14,           0,       0.00,     3496.50,        0.00,        2.76,     500,       0
2015-11-24 15:19:48,    500,       0.09,           0,       0.00,     5263.16,        0.00,        6.39,     500,       0
2015-11-24 15:19:49,    500,       0.14,           0,       0.00,     3571.43,        0.00,        3.21,     500,       0
2015-11-24 15:19:50,    500,       0.15,           0,       0.00,     3333.33,        0.00,        8.85,     500,       0
2015-11-24 15:30:17,    100,       0.04,           0,       0.00,     2380.95,        0.00,        1.33,     100,       0
2015-11-24 15:30:18,    100,       0.04,           0,       0.00,     2631.58,        0.00,        1.42,     100,       0
2015-11-24 15:30:19,    100,       0.04,           0,       0.00,     2439.02,        0.00,        1.66,     100,       0
2015-11-24 15:30:19,    100,       0.05,           0,       0.00,     2222.22,        0.00,        2.44,     100,       0
2015-11-24 15:30:19,    100,       0.04,           0,       0.00,     2857.14,        0.00,        2.23,     100,       0
2015-11-24 15:30:20,    100,       0.04,           0,       0.00,     2631.58,        0.00,        1.24,     100,       0
2015-11-24 15:30:20,     97,       0.06,           0,       0.02,     1616.67,        0.00,       31.48,      97,       3
2015-11-24 15:30:21,    100,       0.04,           0,       0.00,     2272.73,        0.00,        1.73,     100,       0
2015-11-24 15:30:21,    100,       0.04,           0,       0.00,     2857.14,        0.00,        2.34,     100,       0
2015-11-24 15:30:22,    100,       0.03,           0,       0.00,     2941.18,        0.00,        5.24,     100,       0
2015-11-24 15:30:33,   1000,       4.08,           0,       0.00,      244.92,        0.00,        0.16,    1000,       0
2015-11-24 15:30:37,     10,       0.01,           0,       0.00,     1666.67,        0.00,        5.17,      10,       0
2015-11-24 15:30:38,     10,       0.00,           0,       0.00,     2000.00,        0.00,        4.20,      10,       0
2015-11-24 15:30:38,     10,       0.02,           0,       0.01,      555.56,        0.00,        4.50,      10,       0
2015-11-24 15:30:39,     10,       0.00,           0,       0.00,     2000.00,        0.00,        4.80,      10,       0
2015-11-24 15:30:39,     10,       0.00,           0,       0.00,     2500.00,        0.00,        5.00,      10,       0
2015-11-24 15:30:39,     10,       0.00,           0,       0.00,     2500.00,        0.00,        4.25,      10,       0
2015-11-24 15:30:39,     10,       0.00,           0,       0.00,     2500.00,        0.00,        4.25,      10,       0
2015-11-24 15:30:40,     10,       0.01,           0,       0.00,     1428.57,        0.00,        5.00,      10,       0
2015-11-24 15:30:40,     10,       0.00,           0,       0.00,     2500.00,        0.00,        5.25,      10,       0
2015-11-24 15:30:40,     10,       0.01,           0,       0.01,      833.33,        0.00,        6.08,      10,       0
2015-11-24 15:30:43,    100,       0.05,           0,       0.00,     2127.66,        0.00,        2.83,     100,       0
2015-11-24 15:30:43,    100,       0.04,           0,       0.00,     2777.78,        0.00,        1.83,     100,       0
2015-11-24 15:30:44,    100,       0.04,           0,       0.00,     2631.58,        0.00,        1.24,     100,       0
2015-11-24 15:30:44,    100,       0.04,           0,       0.00,     2272.73,        0.00,        1.45,     100,       0
2015-11-24 15:30:44,    100,       0.04,           0,       0.00,     2500.00,        0.00,        1.35,     100,       0
2015-11-24 15:30:44,    100,       0.06,           0,       0.01,     1785.71,        0.00,       13.11,     100,       0
2015-11-24 15:30:45,    100,       0.04,           0,       0.00,     2857.14,        0.00,        2.57,     100,       0
2015-11-24 15:30:45,    100,       0.04,           0,       0.00,     2777.78,        0.00,        5.36,     100,       0
2015-11-24 15:30:45,    100,       0.04,           0,       0.00,     2777.78,        0.00,        1.42,     100,       0
2015-11-24 15:30:50,     68,       0.08,           0,       0.05,      850.00,        0.00,       40.62,      68,      32
2015-11-24 15:30:52,    100,       0.11,           0,       0.01,      900.90,        0.00,       12.05,     100,       0
2015-11-24 15:30:52,     74,       0.09,           0,       0.05,      850.57,        0.00,       44.44,      74,      26
